Solving vm1084
[0s]  C: construct_random_replicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[6969s]  		O: rrelocate_3              -----> [6978s]  Current: [fitness: 346490  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 346938  last updated: 6969s  feasible: 1  size: 1084]
[6978s]  		O: rrelocate_4              -----> [6985s]  Current: [fitness: 346022  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 346490  last updated: 6978s  feasible: 1  size: 1084]
[6985s]  		O: move_all_1               -----> [6985s]  Current: [fitness: 345830  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 346022  last updated: 6985s  feasible: 1  size: 1084]
[6985s]  		O: move_all_2               -----> [6985s]  Current: [fitness: 345638  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 345830  last updated: 6985s  feasible: 1  size: 1084]
[6985s]  		O: insert1                  -----> [6985s]  Current: [fitness: 345638  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 345638  last updated: 6985s  feasible: 1  size: 1084]
[6985s]  		O: remove1                  -----> [6985s]  Current: [fitness: 345638  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 345638  last updated: 6985s  feasible: 1  size: 1084]
[6985s]  		O: two_opt                  -----> [6990s]  Current: [fitness: 344190  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 345638  last updated: 6985s  feasible: 1  size: 1084]
[6990s]  		O: exchange_ids             -----> [6995s]  Current: [fitness: 343814  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 344190  last updated: 6990s  feasible: 1  size: 1084]
[6995s]  		O: exchange_1_2             -----> [7003s]  Current: [fitness: 343318  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 343814  last updated: 6995s  feasible: 1  size: 1084]
[7003s]  		O: exchange_2_2             -----> [7011s]  Current: [fitness: 342913  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 343318  last updated: 7003s  feasible: 1  size: 1084]
[7011s]  		O: exchange_3_3             -----> [7019s]  Current: [fitness: 342721  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 342913  last updated: 7011s  feasible: 1  size: 1084]
[7019s]  		O: exchange_3_4             -----> [7027s]  Current: [fitness: 342517  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 342721  last updated: 7019s  feasible: 1  size: 1084]
[7027s]  		O: exchange_4_4             -----> [7035s]  Current: [fitness: 342506  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 342517  last updated: 7027s  feasible: 1  size: 1084]
[7035s]  		O: rexchange_2_2            -----> [7043s]  Current: [fitness: 342250  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 342506  last updated: 7035s  feasible: 1  size: 1084]
[7043s]  		O: rexchange_2_3            -----> [7050s]  Current: [fitness: 342041  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 342250  last updated: 7043s  feasible: 1  size: 1084]
[7050s]  		O: rexchange_4_4            -----> [7058s]  Current: [fitness: 341827  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 342041  last updated: 7050s  feasible: 1  size: 1084]
[7058s]  		O: centered_exchange_1      -----> [7058s]  Current: [fitness: 341725  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 341827  last updated: 7058s  feasible: 1  size: 1084]
[7058s]  		O: relocate_1               -----> [7066s]  Current: [fitness: 341028  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 341725  last updated: 7058s  feasible: 1  size: 1084]
[7066s]  		O: relocate_5               -----> [7074s]  Current: [fitness: 340559  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 341028  last updated: 7066s  feasible: 1  size: 1084]
[7074s]  		O: rrelocate_3              -----> [7082s]  Current: [fitness: 340213  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 340559  last updated: 7074s  feasible: 1  size: 1084]
[7082s]  		O: rrelocate_4              -----> [7090s]  Current: [fitness: 339787  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 340213  last updated: 7082s  feasible: 1  size: 1084]
[7090s]  		O: move_all_1               -----> [7090s]  Current: [fitness: 339595  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 339787  last updated: 7090s  feasible: 1  size: 1084]
[7090s]  		O: move_all_2               -----> [7090s]  Current: [fitness: 339403  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 339595  last updated: 7090s  feasible: 1  size: 1084]
[7090s]  		O: insert1                  -----> [7090s]  Current: [fitness: 339403  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 339403  last updated: 7090s  feasible: 1  size: 1084]
[7090s]  		O: remove1                  -----> [7090s]  Current: [fitness: 339403  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 339403  last updated: 7090s  feasible: 1  size: 1084]
[7090s]  		O: two_opt                  -----> [7095s]  Current: [fitness: 338204  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 339403  last updated: 7090s  feasible: 1  size: 1084]
[7095s]  		O: exchange_ids             -----> [7099s]  Current: [fitness: 337439  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 338204  last updated: 7095s  feasible: 1  size: 1084]
[7099s]  		O: exchange_1_2             -----> [7107s]  Current: [fitness: 337024  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 337439  last updated: 7099s  feasible: 1  size: 1084]
[7107s]  		O: exchange_2_2             -----> [7115s]  Current: [fitness: 336832  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 337024  last updated: 7107s  feasible: 1  size: 1084]
[7115s]  		O: exchange_3_3             -----> [7123s]  Current: [fitness: 336721  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 336832  last updated: 7115s  feasible: 1  size: 1084]
[7123s]  		O: exchange_3_4             -----> [7131s]  Current: [fitness: 336626  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 336721  last updated: 7123s  feasible: 1  size: 1084]
[7131s]  		O: exchange_4_4             -----> [7139s]  Current: [fitness: 336491  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 336626  last updated: 7131s  feasible: 1  size: 1084]
[7139s]  		O: rexchange_2_2            -----> [7147s]  Current: [fitness: 336261  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 336491  last updated: 7139s  feasible: 1  size: 1084]
[7147s]  		O: rexchange_2_3            -----> [7154s]  Current: [fitness: 336047  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 336261  last updated: 7147s  feasible: 1  size: 1084]
[7154s]  		O: rexchange_4_4            -----> [7162s]  Current: [fitness: 335923  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 336047  last updated: 7154s  feasible: 1  size: 1084]
[7162s]  		O: centered_exchange_1      -----> [7162s]  Current: [fitness: 335743  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 335923  last updated: 7162s  feasible: 1  size: 1084]
[7162s]  		O: relocate_1               -----> [7170s]  Current: [fitness: 335504  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 335743  last updated: 7162s  feasible: 1  size: 1084]
[7170s]  		O: relocate_5               -----> [7178s]  Current: [fitness: 335119  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 335504  last updated: 7170s  feasible: 1  size: 1084]
[7178s]  		O: rrelocate_3              -----> [7186s]  Current: [fitness: 334510  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 335119  last updated: 7178s  feasible: 1  size: 1084]
[7186s]  		O: rrelocate_4              -----> [7194s]  Current: [fitness: 334091  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 334510  last updated: 7186s  feasible: 1  size: 1084]
[7194s]  		O: move_all_1               -----> [7194s]  Current: [fitness: 333860  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 334091  last updated: 7194s  feasible: 1  size: 1084]
[7194s]  		O: move_all_2               -----> [7194s]  Current: [fitness: 333693  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 333860  last updated: 7194s  feasible: 1  size: 1084]
[7194s]  		O: insert1                  -----> [7194s]  Current: [fitness: 333693  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 333693  last updated: 7194s  feasible: 1  size: 1084]
[7194s]  		O: remove1                  -----> [7194s]  Current: [fitness: 333693  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 333693  last updated: 7194s  feasible: 1  size: 1084]
[7194s]  		O: two_opt                  -----> [7199s]  Current: [fitness: 332606  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 333693  last updated: 7194s  feasible: 1  size: 1084]
[7199s]  		O: exchange_ids             -----> [7203s]  Current: [fitness: 332381  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 332606  last updated: 7199s  feasible: 1  size: 1084]
[7203s]  		O: exchange_1_2             -----> [7211s]  Current: [fitness: 332123  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 332381  last updated: 7203s  feasible: 1  size: 1084]
[7211s]  		O: exchange_2_2             -----> [7219s]  Current: [fitness: 331948  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 332123  last updated: 7211s  feasible: 1  size: 1084]
[7219s]  		O: exchange_3_3             -----> [7227s]  Current: [fitness: 331682  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 331948  last updated: 7219s  feasible: 1  size: 1084]
[7227s]  		O: exchange_3_4             -----> [7234s]  Current: [fitness: 331586  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 331682  last updated: 7227s  feasible: 1  size: 1084]
[7234s]  		O: exchange_4_4             -----> [7242s]  Current: [fitness: 331586  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 331586  last updated: 7234s  feasible: 1  size: 1084]
[7242s]  		O: rexchange_2_2            -----> [7250s]  Current: [fitness: 331383  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 331586  last updated: 7234s  feasible: 1  size: 1084]
[7250s]  		O: rexchange_2_3            -----> [7258s]  Current: [fitness: 331158  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 331383  last updated: 7250s  feasible: 1  size: 1084]
[7258s]  		O: rexchange_4_4            -----> [7266s]  Current: [fitness: 330670  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 331158  last updated: 7258s  feasible: 1  size: 1084]
[7266s]  		O: centered_exchange_1      -----> [7266s]  Current: [fitness: 330575  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 330670  last updated: 7266s  feasible: 1  size: 1084]
[7266s]  		O: relocate_1               -----> [7274s]  Current: [fitness: 330259  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 330575  last updated: 7266s  feasible: 1  size: 1084]
[7274s]  		O: relocate_5               -----> [7282s]  Current: [fitness: 329923  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 330259  last updated: 7274s  feasible: 1  size: 1084]
[7282s]  		O: rrelocate_3              -----> [7290s]  Current: [fitness: 329621  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 329923  last updated: 7282s  feasible: 1  size: 1084]
[7290s]  		O: rrelocate_4              -----> [7298s]  Current: [fitness: 329267  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 329621  last updated: 7290s  feasible: 1  size: 1084]
[7298s]  		O: move_all_1               -----> [7298s]  Current: [fitness: 329116  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 329267  last updated: 7298s  feasible: 1  size: 1084]
[7298s]  		O: move_all_2               -----> [7298s]  Current: [fitness: 328978  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 329116  last updated: 7298s  feasible: 1  size: 1084]
[7298s]  		O: insert1                  -----> [7298s]  Current: [fitness: 328978  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 328978  last updated: 7298s  feasible: 1  size: 1084]
[7298s]  		O: remove1                  -----> [7298s]  Current: [fitness: 328978  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 328978  last updated: 7298s  feasible: 1  size: 1084]
[7298s]  		O: two_opt                  -----> [7302s]  Current: [fitness: 328004  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 328978  last updated: 7298s  feasible: 1  size: 1084]
[7302s]  		O: exchange_ids             -----> [7307s]  Current: [fitness: 327815  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 328004  last updated: 7302s  feasible: 1  size: 1084]
[7307s]  		O: exchange_1_2             -----> [7315s]  Current: [fitness: 327526  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 327815  last updated: 7307s  feasible: 1  size: 1084]
[7315s]  		O: exchange_2_2             -----> [7322s]  Current: [fitness: 327398  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 327526  last updated: 7315s  feasible: 1  size: 1084]
[7322s]  		O: exchange_3_3             -----> [7330s]  Current: [fitness: 327334  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 327398  last updated: 7322s  feasible: 1  size: 1084]
[7330s]  		O: exchange_3_4             -----> [7338s]  Current: [fitness: 327265  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 327334  last updated: 7330s  feasible: 1  size: 1084]
[7338s]  		O: exchange_4_4             -----> [7347s]  Current: [fitness: 327265  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 327265  last updated: 7338s  feasible: 1  size: 1084]
[7347s]  		O: rexchange_2_2            -----> [7355s]  Current: [fitness: 326929  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 327265  last updated: 7338s  feasible: 1  size: 1084]
[7355s]  		O: rexchange_2_3            -----> [7363s]  Current: [fitness: 326746  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 326929  last updated: 7355s  feasible: 1  size: 1084]
[7363s]  		O: rexchange_4_4            -----> [7371s]  Current: [fitness: 326471  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 326746  last updated: 7363s  feasible: 1  size: 1084]
[7371s]  		O: centered_exchange_1      -----> [7371s]  Current: [fitness: 326389  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 326471  last updated: 7371s  feasible: 1  size: 1084]
[7371s]  		O: relocate_1               -----> [7378s]  Current: [fitness: 326092  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 326389  last updated: 7371s  feasible: 1  size: 1084]
[7378s]  		O: relocate_5               -----> [7387s]  Current: [fitness: 325591  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 326092  last updated: 7378s  feasible: 1  size: 1084]
[7387s]  		O: rrelocate_3              -----> [7395s]  Current: [fitness: 325319  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 325591  last updated: 7387s  feasible: 1  size: 1084]
[7395s]  		O: rrelocate_4              -----> [7403s]  Current: [fitness: 325054  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 325319  last updated: 7395s  feasible: 1  size: 1084]
[7403s]  		O: move_all_1               -----> [7403s]  Current: [fitness: 324921  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 325054  last updated: 7403s  feasible: 1  size: 1084]
[7403s]  		O: move_all_2               -----> [7403s]  Current: [fitness: 324793  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 324921  last updated: 7403s  feasible: 1  size: 1084]
[7403s]  		O: insert1                  -----> [7403s]  Current: [fitness: 324793  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 324793  last updated: 7403s  feasible: 1  size: 1084]
[7403s]  		O: remove1                  -----> [7403s]  Current: [fitness: 324793  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 324793  last updated: 7403s  feasible: 1  size: 1084]
[7403s]  		O: two_opt                  -----> [7407s]  Current: [fitness: 323826  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 324793  last updated: 7403s  feasible: 1  size: 1084]
[7407s]  		O: exchange_ids             -----> [7412s]  Current: [fitness: 323672  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 323826  last updated: 7407s  feasible: 1  size: 1084]
[7412s]  		O: exchange_1_2             -----> [7420s]  Current: [fitness: 323454  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 323672  last updated: 7412s  feasible: 1  size: 1084]
[7420s]  		O: exchange_2_2             -----> [7427s]  Current: [fitness: 323355  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 323454  last updated: 7420s  feasible: 1  size: 1084]
[7427s]  		O: exchange_3_3             -----> [7435s]  Current: [fitness: 323313  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 323355  last updated: 7427s  feasible: 1  size: 1084]
[7435s]  		O: exchange_3_4             -----> [7443s]  Current: [fitness: 323279  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 323313  last updated: 7435s  feasible: 1  size: 1084]
[7443s]  		O: exchange_4_4             -----> [7451s]  Current: [fitness: 323279  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 323279  last updated: 7443s  feasible: 1  size: 1084]
[7451s]  		O: rexchange_2_2            -----> [7458s]  Current: [fitness: 323165  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 323279  last updated: 7443s  feasible: 1  size: 1084]
[7458s]  		O: rexchange_2_3            -----> [7466s]  Current: [fitness: 323018  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 323165  last updated: 7458s  feasible: 1  size: 1084]
[7466s]  		O: rexchange_4_4            -----> [7474s]  Current: [fitness: 322900  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 323018  last updated: 7466s  feasible: 1  size: 1084]
[7474s]  		O: centered_exchange_1      -----> [7474s]  Current: [fitness: 322737  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 322900  last updated: 7474s  feasible: 1  size: 1084]
[7474s]  		O: relocate_1               -----> [7482s]  Current: [fitness: 322509  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 322737  last updated: 7474s  feasible: 1  size: 1084]
[7482s]  		O: relocate_5               -----> [7490s]  Current: [fitness: 322189  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 322509  last updated: 7482s  feasible: 1  size: 1084]
[7490s]  		O: rrelocate_3              -----> [7498s]  Current: [fitness: 321655  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 322189  last updated: 7490s  feasible: 1  size: 1084]
[7498s]  		O: rrelocate_4              -----> [7506s]  Current: [fitness: 321439  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 321655  last updated: 7498s  feasible: 1  size: 1084]
[7506s]  		O: move_all_1               -----> [7506s]  Current: [fitness: 321311  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 321439  last updated: 7506s  feasible: 1  size: 1084]
[7506s]  		O: move_all_2               -----> [7506s]  Current: [fitness: 321183  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 321311  last updated: 7506s  feasible: 1  size: 1084]
[7506s]  		O: insert1                  -----> [7506s]  Current: [fitness: 321183  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 321183  last updated: 7506s  feasible: 1  size: 1084]
[7506s]  		O: remove1                  -----> [7506s]  Current: [fitness: 321183  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 321183  last updated: 7506s  feasible: 1  size: 1084]
[7506s]  		O: two_opt                  -----> [7511s]  Current: [fitness: 320297  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 321183  last updated: 7506s  feasible: 1  size: 1084]
[7511s]  		O: exchange_ids             -----> [7515s]  Current: [fitness: 320137  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 320297  last updated: 7511s  feasible: 1  size: 1084]
[7515s]  		O: exchange_1_2             -----> [7523s]  Current: [fitness: 319919  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 320137  last updated: 7515s  feasible: 1  size: 1084]
[7523s]  		O: exchange_2_2             -----> [7531s]  Current: [fitness: 319866  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 319919  last updated: 7523s  feasible: 1  size: 1084]
[7531s]  		O: exchange_3_3             -----> [7539s]  Current: [fitness: 319762  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 319866  last updated: 7531s  feasible: 1  size: 1084]
[7539s]  		O: exchange_3_4             -----> [7547s]  Current: [fitness: 319692  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 319762  last updated: 7539s  feasible: 1  size: 1084]
[7547s]  		O: exchange_4_4             -----> [7555s]  Current: [fitness: 319623  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 319692  last updated: 7547s  feasible: 1  size: 1084]
[7555s]  		O: rexchange_2_2            -----> [7562s]  Current: [fitness: 319486  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 319623  last updated: 7555s  feasible: 1  size: 1084]
[7562s]  		O: rexchange_2_3            -----> [7570s]  Current: [fitness: 319371  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 319486  last updated: 7562s  feasible: 1  size: 1084]
[7570s]  		O: rexchange_4_4            -----> [7578s]  Current: [fitness: 319211  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 319371  last updated: 7570s  feasible: 1  size: 1084]
[7578s]  		O: centered_exchange_1      -----> [7578s]  Current: [fitness: 318915  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 319211  last updated: 7578s  feasible: 1  size: 1084]
[7578s]  		O: relocate_1               -----> [7586s]  Current: [fitness: 318526  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 318915  last updated: 7578s  feasible: 1  size: 1084]
[7586s]  		O: relocate_5               -----> [7594s]  Current: [fitness: 318283  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 318526  last updated: 7586s  feasible: 1  size: 1084]
[7594s]  		O: rrelocate_3              -----> [7602s]  Current: [fitness: 317643  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 318283  last updated: 7594s  feasible: 1  size: 1084]
[7602s]  		O: rrelocate_4              -----> [7610s]  Current: [fitness: 317252  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 317643  last updated: 7602s  feasible: 1  size: 1084]
[7610s]  		O: move_all_1               -----> [7610s]  Current: [fitness: 317124  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 317252  last updated: 7610s  feasible: 1  size: 1084]
[7610s]  		O: move_all_2               -----> [7610s]  Current: [fitness: 316996  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 317124  last updated: 7610s  feasible: 1  size: 1084]
[7610s]  		O: insert1                  -----> [7610s]  Current: [fitness: 316996  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 316996  last updated: 7610s  feasible: 1  size: 1084]
[7610s]  		O: remove1                  -----> [7610s]  Current: [fitness: 316996  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 316996  last updated: 7610s  feasible: 1  size: 1084]
[7610s]  		O: two_opt                  -----> [7614s]  Current: [fitness: 315608  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 316996  last updated: 7610s  feasible: 1  size: 1084]
[7614s]  		O: exchange_ids             -----> [7619s]  Current: [fitness: 315431  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 315608  last updated: 7614s  feasible: 1  size: 1084]
[7619s]  		O: exchange_1_2             -----> [7627s]  Current: [fitness: 315217  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 315431  last updated: 7619s  feasible: 1  size: 1084]
[7627s]  		O: exchange_2_2             -----> [7635s]  Current: [fitness: 315180  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 315217  last updated: 7627s  feasible: 1  size: 1084]
[7635s]  		O: exchange_3_3             -----> [7643s]  Current: [fitness: 314870  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 315180  last updated: 7635s  feasible: 1  size: 1084]
[7643s]  		O: exchange_3_4             -----> [7651s]  Current: [fitness: 314870  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 314870  last updated: 7643s  feasible: 1  size: 1084]
[7651s]  		O: exchange_4_4             -----> [7658s]  Current: [fitness: 314870  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 314870  last updated: 7643s  feasible: 1  size: 1084]
[7658s]  		O: rexchange_2_2            -----> [7666s]  Current: [fitness: 314742  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 314870  last updated: 7643s  feasible: 1  size: 1084]
[7666s]  		O: rexchange_2_3            -----> [7674s]  Current: [fitness: 314614  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 314742  last updated: 7666s  feasible: 1  size: 1084]
[7674s]  		O: rexchange_4_4            -----> [7682s]  Current: [fitness: 314520  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 314614  last updated: 7674s  feasible: 1  size: 1084]
[7682s]  		O: centered_exchange_1      -----> [7682s]  Current: [fitness: 314392  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 314520  last updated: 7682s  feasible: 1  size: 1084]
[7682s]  		O: relocate_1               -----> [7690s]  Current: [fitness: 314135  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 314392  last updated: 7682s  feasible: 1  size: 1084]
[7690s]  		O: relocate_5               -----> [7698s]  Current: [fitness: 313703  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 314135  last updated: 7690s  feasible: 1  size: 1084]
[7698s]  		O: rrelocate_3              -----> [7706s]  Current: [fitness: 313170  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 313703  last updated: 7698s  feasible: 1  size: 1084]
[7706s]  		O: rrelocate_4              -----> [7714s]  Current: [fitness: 312196  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 313170  last updated: 7706s  feasible: 1  size: 1084]
[7714s]  		O: move_all_1               -----> [7714s]  Current: [fitness: 312028  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 312196  last updated: 7714s  feasible: 1  size: 1084]
[7714s]  		O: move_all_2               -----> [7714s]  Current: [fitness: 311900  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 312028  last updated: 7714s  feasible: 1  size: 1084]
[7714s]  		O: insert1                  -----> [7714s]  Current: [fitness: 311900  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 311900  last updated: 7714s  feasible: 1  size: 1084]
[7714s]  		O: remove1                  -----> [7714s]  Current: [fitness: 311900  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 311900  last updated: 7714s  feasible: 1  size: 1084]
[7714s]  		O: two_opt                  -----> [7719s]  Current: [fitness: 311129  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 311900  last updated: 7714s  feasible: 1  size: 1084]
[7719s]  		O: exchange_ids             -----> [7723s]  Current: [fitness: 311001  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 311129  last updated: 7719s  feasible: 1  size: 1084]
[7723s]  		O: exchange_1_2             -----> [7731s]  Current: [fitness: 310840  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 311001  last updated: 7723s  feasible: 1  size: 1084]
[7731s]  		O: exchange_2_2             -----> [7739s]  Current: [fitness: 310821  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 310840  last updated: 7731s  feasible: 1  size: 1084]
[7739s]  		O: exchange_3_3             -----> [7747s]  Current: [fitness: 310816  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 310821  last updated: 7739s  feasible: 1  size: 1084]
[7747s]  		O: exchange_3_4             -----> [7755s]  Current: [fitness: 310732  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 310816  last updated: 7747s  feasible: 1  size: 1084]
[7755s]  		O: exchange_4_4             -----> [7762s]  Current: [fitness: 310695  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 310732  last updated: 7755s  feasible: 1  size: 1084]
[7762s]  		O: rexchange_2_2            -----> [7770s]  Current: [fitness: 310600  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 310695  last updated: 7762s  feasible: 1  size: 1084]
[7770s]  		O: rexchange_2_3            -----> [7778s]  Current: [fitness: 310519  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 310600  last updated: 7770s  feasible: 1  size: 1084]
