Solving vm1084
[0s]  C: constructRandomReplicate -----> [0s]  Current: [fitness: 4294967295  updated: 1  feasible: 0  size: 1084]    BKS: [fitness: 4294967295  last updated: 0s  feasible: 0  size: 0]
[0s]  MH: ILS                       
[0s]  	LS: cyclicVND                
[812s]  		O: rrelocate_3              -----> [820s]  Current: [fitness: 4380491  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4401913  last updated: 812s  feasible: 1  size: 1084]
[820s]  		O: rrelocate_4              -----> [828s]  Current: [fitness: 4357416  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4380491  last updated: 820s  feasible: 1  size: 1084]
[828s]  		O: move_all_1               -----> [828s]  Current: [fitness: 4348204  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4357416  last updated: 828s  feasible: 1  size: 1084]
[828s]  		O: move_all_2               -----> [828s]  Current: [fitness: 4336768  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4348204  last updated: 828s  feasible: 1  size: 1084]
[828s]  		O: insert1                  -----> [828s]  Current: [fitness: 4336768  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 4336768  last updated: 828s  feasible: 1  size: 1084]
[828s]  		O: remove1                  -----> [828s]  Current: [fitness: 4336768  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 4336768  last updated: 828s  feasible: 1  size: 1084]
[828s]  		O: two_opt                  -----> [833s]  Current: [fitness: 4316731  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4336768  last updated: 828s  feasible: 1  size: 1084]
[833s]  		O: exchange_ids             -----> [837s]  Current: [fitness: 4292751  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4316731  last updated: 833s  feasible: 1  size: 1084]
[837s]  		O: exchange_1_2             -----> [845s]  Current: [fitness: 4264835  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4292751  last updated: 837s  feasible: 1  size: 1084]
[845s]  		O: exchange_2_2             -----> [853s]  Current: [fitness: 4238547  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4264835  last updated: 845s  feasible: 1  size: 1084]
[853s]  		O: exchange_3_3             -----> [861s]  Current: [fitness: 4212593  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4238547  last updated: 853s  feasible: 1  size: 1084]
[861s]  		O: exchange_3_4             -----> [869s]  Current: [fitness: 4187094  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4212593  last updated: 861s  feasible: 1  size: 1084]
[869s]  		O: exchange_4_4             -----> [876s]  Current: [fitness: 4159306  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4187094  last updated: 869s  feasible: 1  size: 1084]
[876s]  		O: rexchange_2_2            -----> [884s]  Current: [fitness: 4135795  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4159306  last updated: 876s  feasible: 1  size: 1084]
[884s]  		O: rexchange_2_3            -----> [892s]  Current: [fitness: 4110151  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4135795  last updated: 884s  feasible: 1  size: 1084]
[892s]  		O: rexchange_4_4            -----> [900s]  Current: [fitness: 4082136  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4110151  last updated: 892s  feasible: 1  size: 1084]
[900s]  		O: centered_exchange_1      -----> [900s]  Current: [fitness: 4072103  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4082136  last updated: 900s  feasible: 1  size: 1084]
[900s]  		O: relocate_1               -----> [908s]  Current: [fitness: 4057443  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4072103  last updated: 900s  feasible: 1  size: 1084]
[908s]  		O: relocate_5               -----> [916s]  Current: [fitness: 4037006  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4057443  last updated: 908s  feasible: 1  size: 1084]
[916s]  		O: rrelocate_3              -----> [923s]  Current: [fitness: 4016077  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4037006  last updated: 916s  feasible: 1  size: 1084]
[923s]  		O: rrelocate_4              -----> [931s]  Current: [fitness: 3995877  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 4016077  last updated: 923s  feasible: 1  size: 1084]
[931s]  		O: move_all_1               -----> [931s]  Current: [fitness: 3988751  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3995877  last updated: 931s  feasible: 1  size: 1084]
[931s]  		O: move_all_2               -----> [931s]  Current: [fitness: 3977439  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3988751  last updated: 931s  feasible: 1  size: 1084]
[931s]  		O: insert1                  -----> [931s]  Current: [fitness: 3977439  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3977439  last updated: 931s  feasible: 1  size: 1084]
[931s]  		O: remove1                  -----> [931s]  Current: [fitness: 3977439  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3977439  last updated: 931s  feasible: 1  size: 1084]
[931s]  		O: two_opt                  -----> [936s]  Current: [fitness: 3956510  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3977439  last updated: 931s  feasible: 1  size: 1084]
[936s]  		O: exchange_ids             -----> [940s]  Current: [fitness: 3933882  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3956510  last updated: 936s  feasible: 1  size: 1084]
[940s]  		O: exchange_1_2             -----> [948s]  Current: [fitness: 3910761  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3933882  last updated: 940s  feasible: 1  size: 1084]
[948s]  		O: exchange_2_2             -----> [956s]  Current: [fitness: 3886946  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3910761  last updated: 948s  feasible: 1  size: 1084]
[956s]  		O: exchange_3_3             -----> [964s]  Current: [fitness: 3861368  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3886946  last updated: 956s  feasible: 1  size: 1084]
[964s]  		O: exchange_3_4             -----> [972s]  Current: [fitness: 3833919  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3861368  last updated: 964s  feasible: 1  size: 1084]
[972s]  		O: exchange_4_4             -----> [979s]  Current: [fitness: 3806604  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3833919  last updated: 972s  feasible: 1  size: 1084]
[979s]  		O: rexchange_2_2            -----> [987s]  Current: [fitness: 3785214  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3806604  last updated: 979s  feasible: 1  size: 1084]
[987s]  		O: rexchange_2_3            -----> [995s]  Current: [fitness: 3759706  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3785214  last updated: 987s  feasible: 1  size: 1084]
[995s]  		O: rexchange_4_4            -----> [1003s]  Current: [fitness: 3734379  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3759706  last updated: 995s  feasible: 1  size: 1084]
[1003s]  		O: centered_exchange_1      -----> [1003s]  Current: [fitness: 3726823  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3734379  last updated: 1003s  feasible: 1  size: 1084]
[1003s]  		O: relocate_1               -----> [1011s]  Current: [fitness: 3713578  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3726823  last updated: 1003s  feasible: 1  size: 1084]
[1011s]  		O: relocate_5               -----> [1019s]  Current: [fitness: 3693597  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3713578  last updated: 1011s  feasible: 1  size: 1084]
[1019s]  		O: rrelocate_3              -----> [1027s]  Current: [fitness: 3674376  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3693597  last updated: 1019s  feasible: 1  size: 1084]
[1027s]  		O: rrelocate_4              -----> [1035s]  Current: [fitness: 3654251  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3674376  last updated: 1027s  feasible: 1  size: 1084]
[1035s]  		O: move_all_1               -----> [1035s]  Current: [fitness: 3648062  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3654251  last updated: 1035s  feasible: 1  size: 1084]
[1035s]  		O: move_all_2               -----> [1035s]  Current: [fitness: 3637193  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3648062  last updated: 1035s  feasible: 1  size: 1084]
[1035s]  		O: insert1                  -----> [1035s]  Current: [fitness: 3637193  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3637193  last updated: 1035s  feasible: 1  size: 1084]
[1035s]  		O: remove1                  -----> [1035s]  Current: [fitness: 3637193  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3637193  last updated: 1035s  feasible: 1  size: 1084]
[1035s]  		O: two_opt                  -----> [1039s]  Current: [fitness: 3617684  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3637193  last updated: 1035s  feasible: 1  size: 1084]
[1039s]  		O: exchange_ids             -----> [1044s]  Current: [fitness: 3595514  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3617684  last updated: 1039s  feasible: 1  size: 1084]
[1044s]  		O: exchange_1_2             -----> [1052s]  Current: [fitness: 3573517  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3595514  last updated: 1044s  feasible: 1  size: 1084]
[1052s]  		O: exchange_2_2             -----> [1060s]  Current: [fitness: 3550745  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3573517  last updated: 1052s  feasible: 1  size: 1084]
[1060s]  		O: exchange_3_3             -----> [1067s]  Current: [fitness: 3527080  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3550745  last updated: 1060s  feasible: 1  size: 1084]
[1067s]  		O: exchange_3_4             -----> [1075s]  Current: [fitness: 3504472  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3527080  last updated: 1067s  feasible: 1  size: 1084]
[1075s]  		O: exchange_4_4             -----> [1083s]  Current: [fitness: 3483224  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3504472  last updated: 1075s  feasible: 1  size: 1084]
[1083s]  		O: rexchange_2_2            -----> [1091s]  Current: [fitness: 3462481  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3483224  last updated: 1083s  feasible: 1  size: 1084]
[1091s]  		O: rexchange_2_3            -----> [1099s]  Current: [fitness: 3440753  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3462481  last updated: 1091s  feasible: 1  size: 1084]
[1099s]  		O: rexchange_4_4            -----> [1107s]  Current: [fitness: 3420180  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3440753  last updated: 1099s  feasible: 1  size: 1084]
[1107s]  		O: centered_exchange_1      -----> [1107s]  Current: [fitness: 3413328  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3420180  last updated: 1107s  feasible: 1  size: 1084]
[1107s]  		O: relocate_1               -----> [1115s]  Current: [fitness: 3401217  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3413328  last updated: 1107s  feasible: 1  size: 1084]
[1115s]  		O: relocate_5               -----> [1123s]  Current: [fitness: 3383162  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3401217  last updated: 1115s  feasible: 1  size: 1084]
[1123s]  		O: rrelocate_3              -----> [1131s]  Current: [fitness: 3365460  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3383162  last updated: 1123s  feasible: 1  size: 1084]
[1131s]  		O: rrelocate_4              -----> [1138s]  Current: [fitness: 3347256  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3365460  last updated: 1131s  feasible: 1  size: 1084]
[1138s]  		O: move_all_1               -----> [1138s]  Current: [fitness: 3341394  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3347256  last updated: 1138s  feasible: 1  size: 1084]
[1138s]  		O: move_all_2               -----> [1138s]  Current: [fitness: 3332610  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3341394  last updated: 1138s  feasible: 1  size: 1084]
[1138s]  		O: insert1                  -----> [1138s]  Current: [fitness: 3332610  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3332610  last updated: 1138s  feasible: 1  size: 1084]
[1138s]  		O: remove1                  -----> [1138s]  Current: [fitness: 3332610  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3332610  last updated: 1138s  feasible: 1  size: 1084]
[1138s]  		O: two_opt                  -----> [1143s]  Current: [fitness: 3314198  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3332610  last updated: 1138s  feasible: 1  size: 1084]
[1143s]  		O: exchange_ids             -----> [1148s]  Current: [fitness: 3295866  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3314198  last updated: 1143s  feasible: 1  size: 1084]
[1148s]  		O: exchange_1_2             -----> [1155s]  Current: [fitness: 3276156  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3295866  last updated: 1148s  feasible: 1  size: 1084]
[1155s]  		O: exchange_2_2             -----> [1163s]  Current: [fitness: 3257406  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3276156  last updated: 1155s  feasible: 1  size: 1084]
[1163s]  		O: exchange_3_3             -----> [1171s]  Current: [fitness: 3237237  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3257406  last updated: 1163s  feasible: 1  size: 1084]
[1171s]  		O: exchange_3_4             -----> [1179s]  Current: [fitness: 3217232  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3237237  last updated: 1171s  feasible: 1  size: 1084]
[1179s]  		O: exchange_4_4             -----> [1187s]  Current: [fitness: 3196491  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3217232  last updated: 1179s  feasible: 1  size: 1084]
[1187s]  		O: rexchange_2_2            -----> [1195s]  Current: [fitness: 3179087  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3196491  last updated: 1187s  feasible: 1  size: 1084]
[1195s]  		O: rexchange_2_3            -----> [1203s]  Current: [fitness: 3159915  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3179087  last updated: 1195s  feasible: 1  size: 1084]
[1203s]  		O: rexchange_4_4            -----> [1210s]  Current: [fitness: 3139542  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3159915  last updated: 1203s  feasible: 1  size: 1084]
[1210s]  		O: centered_exchange_1      -----> [1210s]  Current: [fitness: 3133103  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3139542  last updated: 1210s  feasible: 1  size: 1084]
[1210s]  		O: relocate_1               -----> [1218s]  Current: [fitness: 3121026  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3133103  last updated: 1210s  feasible: 1  size: 1084]
[1218s]  		O: relocate_5               -----> [1226s]  Current: [fitness: 3103087  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3121026  last updated: 1218s  feasible: 1  size: 1084]
[1226s]  		O: rrelocate_3              -----> [1234s]  Current: [fitness: 3088144  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3103087  last updated: 1226s  feasible: 1  size: 1084]
[1234s]  		O: rrelocate_4              -----> [1242s]  Current: [fitness: 3072224  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3088144  last updated: 1234s  feasible: 1  size: 1084]
[1242s]  		O: move_all_1               -----> [1242s]  Current: [fitness: 3066472  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3072224  last updated: 1242s  feasible: 1  size: 1084]
[1242s]  		O: move_all_2               -----> [1242s]  Current: [fitness: 3060098  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3066472  last updated: 1242s  feasible: 1  size: 1084]
[1242s]  		O: insert1                  -----> [1242s]  Current: [fitness: 3060098  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3060098  last updated: 1242s  feasible: 1  size: 1084]
[1242s]  		O: remove1                  -----> [1242s]  Current: [fitness: 3060098  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 3060098  last updated: 1242s  feasible: 1  size: 1084]
[1242s]  		O: two_opt                  -----> [1247s]  Current: [fitness: 3042832  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3060098  last updated: 1242s  feasible: 1  size: 1084]
[1247s]  		O: exchange_ids             -----> [1251s]  Current: [fitness: 3025706  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3042832  last updated: 1247s  feasible: 1  size: 1084]
[1251s]  		O: exchange_1_2             -----> [1260s]  Current: [fitness: 3008400  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3025706  last updated: 1251s  feasible: 1  size: 1084]
[1260s]  		O: exchange_2_2             -----> [1269s]  Current: [fitness: 2993300  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 3008400  last updated: 1260s  feasible: 1  size: 1084]
[1269s]  		O: exchange_3_3             -----> [1277s]  Current: [fitness: 2975474  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2993300  last updated: 1269s  feasible: 1  size: 1084]
[1277s]  		O: exchange_3_4             -----> [1286s]  Current: [fitness: 2956484  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2975474  last updated: 1277s  feasible: 1  size: 1084]
[1286s]  		O: exchange_4_4             -----> [1294s]  Current: [fitness: 2938016  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2956484  last updated: 1286s  feasible: 1  size: 1084]
[1294s]  		O: rexchange_2_2            -----> [1302s]  Current: [fitness: 2923048  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2938016  last updated: 1294s  feasible: 1  size: 1084]
[1302s]  		O: rexchange_2_3            -----> [1311s]  Current: [fitness: 2905733  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2923048  last updated: 1302s  feasible: 1  size: 1084]
[1311s]  		O: rexchange_4_4            -----> [1320s]  Current: [fitness: 2889382  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2905733  last updated: 1311s  feasible: 1  size: 1084]
[1320s]  		O: centered_exchange_1      -----> [1320s]  Current: [fitness: 2883015  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2889382  last updated: 1320s  feasible: 1  size: 1084]
[1320s]  		O: relocate_1               -----> [1328s]  Current: [fitness: 2872951  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2883015  last updated: 1320s  feasible: 1  size: 1084]
[1328s]  		O: relocate_5               -----> [1336s]  Current: [fitness: 2855172  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2872951  last updated: 1328s  feasible: 1  size: 1084]
[1336s]  		O: rrelocate_3              -----> [1344s]  Current: [fitness: 2840599  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2855172  last updated: 1336s  feasible: 1  size: 1084]
[1344s]  		O: rrelocate_4              -----> [1353s]  Current: [fitness: 2826225  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2840599  last updated: 1344s  feasible: 1  size: 1084]
[1353s]  		O: move_all_1               -----> [1353s]  Current: [fitness: 2821624  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2826225  last updated: 1353s  feasible: 1  size: 1084]
[1353s]  		O: move_all_2               -----> [1353s]  Current: [fitness: 2815655  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2821624  last updated: 1353s  feasible: 1  size: 1084]
[1353s]  		O: insert1                  -----> [1353s]  Current: [fitness: 2815655  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2815655  last updated: 1353s  feasible: 1  size: 1084]
[1353s]  		O: remove1                  -----> [1353s]  Current: [fitness: 2815655  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2815655  last updated: 1353s  feasible: 1  size: 1084]
[1353s]  		O: two_opt                  -----> [1357s]  Current: [fitness: 2800572  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2815655  last updated: 1353s  feasible: 1  size: 1084]
[1357s]  		O: exchange_ids             -----> [1362s]  Current: [fitness: 2786133  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2800572  last updated: 1357s  feasible: 1  size: 1084]
[1362s]  		O: exchange_1_2             -----> [1370s]  Current: [fitness: 2769678  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2786133  last updated: 1362s  feasible: 1  size: 1084]
[1370s]  		O: exchange_2_2             -----> [1379s]  Current: [fitness: 2755180  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2769678  last updated: 1370s  feasible: 1  size: 1084]
[1379s]  		O: exchange_3_3             -----> [1386s]  Current: [fitness: 2735978  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2755180  last updated: 1379s  feasible: 1  size: 1084]
[1386s]  		O: exchange_3_4             -----> [1395s]  Current: [fitness: 2719697  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2735978  last updated: 1386s  feasible: 1  size: 1084]
[1395s]  		O: exchange_4_4             -----> [1403s]  Current: [fitness: 2704615  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2719697  last updated: 1395s  feasible: 1  size: 1084]
[1403s]  		O: rexchange_2_2            -----> [1411s]  Current: [fitness: 2691348  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2704615  last updated: 1403s  feasible: 1  size: 1084]
[1411s]  		O: rexchange_2_3            -----> [1419s]  Current: [fitness: 2676468  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2691348  last updated: 1411s  feasible: 1  size: 1084]
[1419s]  		O: rexchange_4_4            -----> [1427s]  Current: [fitness: 2662816  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2676468  last updated: 1419s  feasible: 1  size: 1084]
[1427s]  		O: centered_exchange_1      -----> [1427s]  Current: [fitness: 2657511  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2662816  last updated: 1427s  feasible: 1  size: 1084]
[1427s]  		O: relocate_1               -----> [1435s]  Current: [fitness: 2648318  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2657511  last updated: 1427s  feasible: 1  size: 1084]
[1435s]  		O: relocate_5               -----> [1443s]  Current: [fitness: 2634394  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2648318  last updated: 1435s  feasible: 1  size: 1084]
[1443s]  		O: rrelocate_3              -----> [1451s]  Current: [fitness: 2618146  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2634394  last updated: 1443s  feasible: 1  size: 1084]
[1451s]  		O: rrelocate_4              -----> [1459s]  Current: [fitness: 2606102  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2618146  last updated: 1451s  feasible: 1  size: 1084]
[1459s]  		O: move_all_1               -----> [1459s]  Current: [fitness: 2602024  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2606102  last updated: 1459s  feasible: 1  size: 1084]
[1459s]  		O: move_all_2               -----> [1459s]  Current: [fitness: 2597113  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2602024  last updated: 1459s  feasible: 1  size: 1084]
[1459s]  		O: insert1                  -----> [1459s]  Current: [fitness: 2597113  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2597113  last updated: 1459s  feasible: 1  size: 1084]
[1459s]  		O: remove1                  -----> [1459s]  Current: [fitness: 2597113  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2597113  last updated: 1459s  feasible: 1  size: 1084]
[1459s]  		O: two_opt                  -----> [1465s]  Current: [fitness: 2583316  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2597113  last updated: 1459s  feasible: 1  size: 1084]
[1465s]  		O: exchange_ids             -----> [1470s]  Current: [fitness: 2571603  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2583316  last updated: 1465s  feasible: 1  size: 1084]
[1470s]  		O: exchange_1_2             -----> [1477s]  Current: [fitness: 2558406  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2571603  last updated: 1470s  feasible: 1  size: 1084]
[1477s]  		O: exchange_2_2             -----> [1485s]  Current: [fitness: 2544496  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2558406  last updated: 1477s  feasible: 1  size: 1084]
[1485s]  		O: exchange_3_3             -----> [1493s]  Current: [fitness: 2532884  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2544496  last updated: 1485s  feasible: 1  size: 1084]
[1493s]  		O: exchange_3_4             -----> [1502s]  Current: [fitness: 2517404  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2532884  last updated: 1493s  feasible: 1  size: 1084]
[1502s]  		O: exchange_4_4             -----> [1510s]  Current: [fitness: 2505277  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2517404  last updated: 1502s  feasible: 1  size: 1084]
[1510s]  		O: rexchange_2_2            -----> [1518s]  Current: [fitness: 2492205  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2505277  last updated: 1510s  feasible: 1  size: 1084]
[1518s]  		O: rexchange_2_3            -----> [1526s]  Current: [fitness: 2478647  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2492205  last updated: 1518s  feasible: 1  size: 1084]
[1526s]  		O: rexchange_4_4            -----> [1533s]  Current: [fitness: 2465416  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2478647  last updated: 1526s  feasible: 1  size: 1084]
[1533s]  		O: centered_exchange_1      -----> [1533s]  Current: [fitness: 2460509  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2465416  last updated: 1533s  feasible: 1  size: 1084]
[1533s]  		O: relocate_1               -----> [1541s]  Current: [fitness: 2452727  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2460509  last updated: 1533s  feasible: 1  size: 1084]
[1541s]  		O: relocate_5               -----> [1549s]  Current: [fitness: 2439436  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2452727  last updated: 1541s  feasible: 1  size: 1084]
[1549s]  		O: rrelocate_3              -----> [1557s]  Current: [fitness: 2428178  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2439436  last updated: 1549s  feasible: 1  size: 1084]
[1557s]  		O: rrelocate_4              -----> [1565s]  Current: [fitness: 2416871  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2428178  last updated: 1557s  feasible: 1  size: 1084]
[1565s]  		O: move_all_1               -----> [1565s]  Current: [fitness: 2412883  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2416871  last updated: 1565s  feasible: 1  size: 1084]
[1565s]  		O: move_all_2               -----> [1565s]  Current: [fitness: 2408524  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2412883  last updated: 1565s  feasible: 1  size: 1084]
[1565s]  		O: insert1                  -----> [1565s]  Current: [fitness: 2408524  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2408524  last updated: 1565s  feasible: 1  size: 1084]
[1565s]  		O: remove1                  -----> [1565s]  Current: [fitness: 2408524  updated: 0  feasible: 1  size: 1084]    BKS: [fitness: 2408524  last updated: 1565s  feasible: 1  size: 1084]
[1565s]  		O: two_opt                  -----> [1570s]  Current: [fitness: 2395017  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2408524  last updated: 1565s  feasible: 1  size: 1084]
[1570s]  		O: exchange_ids             -----> [1575s]  Current: [fitness: 2384156  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2395017  last updated: 1570s  feasible: 1  size: 1084]
[1575s]  		O: exchange_1_2             -----> [1582s]  Current: [fitness: 2371002  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2384156  last updated: 1575s  feasible: 1  size: 1084]
[1582s]  		O: exchange_2_2             -----> [1591s]  Current: [fitness: 2358986  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2371002  last updated: 1582s  feasible: 1  size: 1084]
[1591s]  		O: exchange_3_3             -----> [1598s]  Current: [fitness: 2345499  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2358986  last updated: 1591s  feasible: 1  size: 1084]
[1598s]  		O: exchange_3_4             -----> [1606s]  Current: [fitness: 2330716  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2345499  last updated: 1598s  feasible: 1  size: 1084]
[1606s]  		O: exchange_4_4             -----> [1614s]  Current: [fitness: 2315411  updated: 1  feasible: 1  size: 1084]    BKS: [fitness: 2330716  last updated: 1606s  feasible: 1  size: 1084]
